Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200630_eQC1	147.04	202.04		Unknown	"N,O-Bis(trimethylsilyl)carbamate"	35342-88-2	C7H19NO2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DGIJAZGPLFOQJE-UHFFFAOYSA-N"">DGIJAZGPLFOQJE-UHFFFAOYSA-N</a>"	1606	11.7771	XIC(147.04±500ppm)	0.72	229044827	0.101	203	Spectra Search{Unable to do spectral search}	1028.3	1140 ± 0(1)	798	94.0	1	249	"N,O-Bis(trimethylsilyl)carbamate"	798	94.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DGIJAZGPLFOQJE-UHFFFAOYSA-N"">DGIJAZGPLFOQJE-UHFFFAOYSA-N</a>"	35342-88-2	C7H19NO2Si2	"J. Little, Eastman chemical company."	replib	1140 ± 0(1)	"N,O-Bis(trimethylsilyl)carbamate"	766	82.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DGIJAZGPLFOQJE-UHFFFAOYSA-N"">DGIJAZGPLFOQJE-UHFFFAOYSA-N</a>"	35342-88-2	C7H19NO2Si2	NIST Mass Spectrometry Data Center	mainlib	1140 ± 0(1)	acetohydroxamic acid RI 209670	646	89.0		546-88-3	C2H5NO2		Fiehn-library		"Formamide, 2TMS derivative"	632	3.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FRCLVJBDJNNNGI-UHFFFAOYSA-N"">FRCLVJBDJNNNGI-UHFFFAOYSA-N</a>"	15500-60-4	C7H19NOSi2	"J Little, W. Liang, Eastman Chemical Co."	mainlib		"Oxalic acid, 2TMS derivative"	627	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDCDOSJHFOGNRO-UHFFFAOYSA-N"">DDCDOSJHFOGNRO-UHFFFAOYSA-N</a>"	18294-04-7	C8H18O4Si2	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	replib	1136 ± 4(10)
200630_eQC1	140.03	140.03		Unknown	"Imidazole, TMS derivative"	18156-74-6	C6H12N2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKFRUJSEPGHZFJ-UHFFFAOYSA-N"">YKFRUJSEPGHZFJ-UHFFFAOYSA-N</a>"	1167	11.8405	XIC(140.03±500ppm)	0.81	25624395	0.011	29	Spectra Search{Unable to do spectral search}	1030.9	1118 ± 0(1)	703	85.0	1	255	"Imidazole, TMS derivative"	703	85.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKFRUJSEPGHZFJ-UHFFFAOYSA-N"">YKFRUJSEPGHZFJ-UHFFFAOYSA-N</a>"	18156-74-6	C6H12N2Si		replib	1118 ± 0(1)	"Imidazole, TMS derivative"	700	67.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKFRUJSEPGHZFJ-UHFFFAOYSA-N"">YKFRUJSEPGHZFJ-UHFFFAOYSA-N</a>"	18156-74-6	C6H12N2Si	Chemical Concepts	mainlib	1118 ± 0(1)	"Imidazole, TMS derivative"	684	85.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKFRUJSEPGHZFJ-UHFFFAOYSA-N"">YKFRUJSEPGHZFJ-UHFFFAOYSA-N</a>"	18156-74-6	C6H12N2Si	NIST Mass Spectrometry Data Center	replib	1118 ± 0(1)	"Imidazole, TMS derivative"	645	85.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKFRUJSEPGHZFJ-UHFFFAOYSA-N"">YKFRUJSEPGHZFJ-UHFFFAOYSA-N</a>"	18156-74-6	C6H12N2Si	"ORVAL A. MAMER, ROYAL VICTORIA HOSPITAL, MONTREAL, CANADA"	replib	1118 ± 0(1)	2-tert-Butyl-4-methylthiazole	617	6.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DPLNOHLYSPQOEM-UHFFFAOYSA-N"">DPLNOHLYSPQOEM-UHFFFAOYSA-N</a>"	15679-14-8	C8H13NS	"R. TABACCHI, INST. CHIM., UNIV. NEUCHATEL, BASEL, SWITZ."	mainlib	
200630_eQC1	221.05	244.11		Unknown	"Trisiloxane, octamethyl-"	107-51-7	C8H24O2Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CXQXSVUQTKDNFP-UHFFFAOYSA-N"">CXQXSVUQTKDNFP-UHFFFAOYSA-N</a>"	744	11.8576	XIC(221.05±500ppm)	0.98	17519159	0.008	44	Spectra Search{Unable to do spectral search}	1031.6		779	96.2	1	256	"Trisiloxane, octamethyl-"	779	96.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CXQXSVUQTKDNFP-UHFFFAOYSA-N"">CXQXSVUQTKDNFP-UHFFFAOYSA-N</a>"	107-51-7	C8H24O2Si3	Japan AIST/NIMC Database- Spectrum MS-IW-7198	replib		"Trisiloxane, octamethyl-"	773	82.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CXQXSVUQTKDNFP-UHFFFAOYSA-N"">CXQXSVUQTKDNFP-UHFFFAOYSA-N</a>"	107-51-7	C8H24O2Si3	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib		"L-Valine, 2TMS derivative:2:2"	729				C8H19NO2SSi		TargetSearch		"L-Valine, 2TMS derivative:2"	729				C8H19NO2SSi		TargetSearch		"L-Valine, 2TMS derivative:2:2"	729				C8H19NO2SSi		TargetSearch	
200630_eQC1	75.03	188.13		Unknown	"Ethylene glycol butyl ether, trimethylsilyl ether"	193142-12-0	C9H22O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YGKFDLATDGYWCC-UHFFFAOYSA-N"">YGKFDLATDGYWCC-UHFFFAOYSA-N</a>"	876	11.9264	XIC(75.03±500ppm)	1.13	140722070	0.062	145	Spectra Search{Unable to do spectral search}	1034.5		905	89.8	1	260	"Ethylene glycol butyl ether, trimethylsilyl ether"	905	89.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YGKFDLATDGYWCC-UHFFFAOYSA-N"">YGKFDLATDGYWCC-UHFFFAOYSA-N</a>"	193142-12-0	C9H22O2Si	NIST Mass Spectrometry Data Center	mainlib		"2-Butoxyethanol, TBDMS derivative"	803	6.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BVOTUXRXNUSQLN-UHFFFAOYSA-N"">BVOTUXRXNUSQLN-UHFFFAOYSA-N</a>"	193811-78-8	C12H28O2Si	NIST Mass Spectrometry Data Center	mainlib	1276 ± 4(2)	(1-butoxybutoxy)trimethylsilane	733	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XNUMRUNYZVMACN-UHFFFAOYSA-N"">XNUMRUNYZVMACN-UHFFFAOYSA-N</a>"		C11H26O2Si	"James Little,Eastman Chem.Co.,Kingsport,TN"	mainlib		"Ethylene glycol, TMS derivative"	728	0.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LCUMNKGLHJRIMH-UHFFFAOYSA-N"">LCUMNKGLHJRIMH-UHFFFAOYSA-N</a>"	4403-13-8	C5H14O2Si	"NIST Mass Spectrometry Data Center, 2007"	mainlib	827 ± 0(1)	"Diethylene glyco, TMS derivative"	727	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GSELFHHQQDHFIF-UHFFFAOYSA-N"">GSELFHHQQDHFIF-UHFFFAOYSA-N</a>"		C7H18O3Si	"NIST Mass Spectrometry Data Center, 2007"	mainlib	1094 ± 0(2)
200630_eQC1	73.05	222.04		Unknown	"Glycolic acid, 2TMS derivative"	33581-77-0	C8H20O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	614	12.0877	XIC(73.05±500ppm)	1.47	148863408	0.065	142	Spectra Search{Unable to do spectral search}	1041.2	1081 ± 3(8)	702	61.7	1	269	"Glycolic acid, 2TMS derivative"	702	61.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	33581-77-0	C8H20O3Si2	"O A MAMER, MCGILL UNIVERSITY"	replib	1081 ± 3(8)	"Glycolic acid, 2TMS derivative"	693	61.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	33581-77-0	C8H20O3Si2		replib	1081 ± 3(8)	"Glycolic acid, 2TMS derivative"	690	61.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	33581-77-0	C8H20O3Si2	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1081 ± 3(8)	"Glycolic acid, 2TMS derivative"	685	61.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	33581-77-0	C8H20O3Si2	"NIST Mass Spectrometry Data Center, 2009"	replib	1081 ± 3(8)	"Glycolic acid, 2TMS derivative"	683	42.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MAEQOWMWOCEXKP-UHFFFAOYSA-N"">MAEQOWMWOCEXKP-UHFFFAOYSA-N</a>"	33581-77-0	C8H20O3Si2	NIST Mass Spectrometry Data Center	mainlib	1081 ± 3(8)
200630_eQC1	59.06	90.06		Unknown	"Ethanol, 2-ethoxy-"	110-80-5	C4H10O2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZNQVEEAIQZEUHB-UHFFFAOYSA-N"">ZNQVEEAIQZEUHB-UHFFFAOYSA-N</a>"	726	12.1707	XIC(59.06±500ppm)	2.57	53841773	0.024	49	Spectra Search{Unable to do spectral search}	1044.7	708 ± 10(9)	705	69.4	1	278	"Ethanol, 2-ethoxy-"	705	69.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZNQVEEAIQZEUHB-UHFFFAOYSA-N"">ZNQVEEAIQZEUHB-UHFFFAOYSA-N</a>"	110-80-5	C4H10O2	"James Little,Eastman Chem.Co.,Kingsport,TN"	replib	708 ± 10(9)	"Ethanol, 2-ethoxy-"	700	69.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZNQVEEAIQZEUHB-UHFFFAOYSA-N"">ZNQVEEAIQZEUHB-UHFFFAOYSA-N</a>"	110-80-5	C4H10O2	"YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	708 ± 10(9)	"Butanal, oxime"	663	15.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KGGVGTQEGGOZRN-SNAWJCMRSA-N"">KGGVGTQEGGOZRN-SNAWJCMRSA-N</a>"	110-69-0	C4H9NO	Japan AIST/NIMC Database- Spectrum MS-NW-4358	replib		Pentanamide	653	16.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IPWFJLQDVFKJDU-UHFFFAOYSA-N"">IPWFJLQDVFKJDU-UHFFFAOYSA-N</a>"	626-97-1	C5H11NO	Japan AIST/NIMC Database- Spectrum MS-NW-1271	mainlib		"Carbonic acid, 2-ethoxyethyl 2-methoxyethyl ester"	651	15.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IIBZOHQVYOZRPJ-UHFFFAOYSA-N"">IIBZOHQVYOZRPJ-UHFFFAOYSA-N</a>"		C8H16O5	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	
200630_eQC1	73.05	234.08		Unknown	"1,3-Butanediol, 2TMS derivative"	56771-47-2	C10H26O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MVLNPAZVNVLGRL-UHFFFAOYSA-N"">MVLNPAZVNVLGRL-UHFFFAOYSA-N</a>"	935	12.1796	XIC(73.05±500ppm)	2.67	176154791	0.077	148	Spectra Search{Unable to do spectral search}	1045.0		828	83.9	1	279	"1,3-Butanediol, 2TMS derivative"	828	83.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MVLNPAZVNVLGRL-UHFFFAOYSA-N"">MVLNPAZVNVLGRL-UHFFFAOYSA-N</a>"	56771-47-2	C10H26O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib		"1,3-Butanediol, 2TMS derivative"	818	83.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MVLNPAZVNVLGRL-UHFFFAOYSA-N"">MVLNPAZVNVLGRL-UHFFFAOYSA-N</a>"	56771-47-2	C10H26O2Si2	"B.R. PETTIT, QUEEN CHARLOTTE'S MAT. HOSP., LONDON, U.K."	replib		"1,3-Butanediol, 2TMS derivative"	792	61.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MVLNPAZVNVLGRL-UHFFFAOYSA-N"">MVLNPAZVNVLGRL-UHFFFAOYSA-N</a>"	56771-47-2	C10H26O2Si2	Chemical Concepts	mainlib		"1,3-Butanediol, 2TMS derivative"	770	83.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MVLNPAZVNVLGRL-UHFFFAOYSA-N"">MVLNPAZVNVLGRL-UHFFFAOYSA-N</a>"	56771-47-2	C10H26O2Si2	DRUR ALCO TMSI L SE30 05 1091 E M.HORN	replib		"2-Methyl-1,3-butanediol, 2TMS derivative"	751	14.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FHZUQOQCMZAXQH-UHFFFAOYSA-N"">FHZUQOQCMZAXQH-UHFFFAOYSA-N</a>"		C11H28O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE+"	mainlib	
200630_eQC1	73.05	235.09		Unknown	"2,2-Dimethylpropane-1,3-diol, O,O'-bis(trimethylsilyl)-"	2117-23-9	C11H28O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HPRDFSYIYSCZGM-UHFFFAOYSA-N"">HPRDFSYIYSCZGM-UHFFFAOYSA-N</a>"	1632	12.2321	XIC(73.05±500ppm)	0.35	372979295	0.164	221	Spectra Search{Unable to do spectral search}	1047.2		886	91.5	1	283	"2,2-Dimethylpropane-1,3-diol, O,O'-bis(trimethylsilyl)-"	886	91.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HPRDFSYIYSCZGM-UHFFFAOYSA-N"">HPRDFSYIYSCZGM-UHFFFAOYSA-N</a>"	2117-23-9	C11H28O2Si2	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"1,5-Pentanediol, 2TMS derivative"	736	64.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DZEKMCMJHKVBAS-UHFFFAOYSA-N"">DZEKMCMJHKVBAS-UHFFFAOYSA-N</a>"	54494-06-3	C11H28O2Si2	"O A MAMER, MCGILL UNIVERSITY"	replib		"2-Methyl-1,3-butanediol, 2TMS derivative"	728	2.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FHZUQOQCMZAXQH-UHFFFAOYSA-N"">FHZUQOQCMZAXQH-UHFFFAOYSA-N</a>"		C11H28O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE+"	mainlib		"2-Ethyl-1,3-bis(trimethylsilyloxy)propane"	721	1.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGYOKFCSOICUGN-UHFFFAOYSA-N"">OGYOKFCSOICUGN-UHFFFAOYSA-N</a>"		C11H28O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE+"	mainlib		"Pentenoic acid, 4-[(trimethylsilyl)oxy]-, trimethylsilyl ester"	705	17.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QZDHQSBCOALOEZ-NTMALXAHSA-N"">QZDHQSBCOALOEZ-NTMALXAHSA-N</a>"	72101-11-2	C11H24O3Si2	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	replib	
200630_eQC1	174.09	219.99		Unknown	"n-Butylamine, 2TMS derivative"	18394-04-2	C10H27NSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VJVMYSNNXQHHFU-UHFFFAOYSA-N"">VJVMYSNNXQHHFU-UHFFFAOYSA-N</a>"	1899	12.4797	XIC(174.09±500ppm)	0.23	20398360	0.009	57	Spectra Search{Unable to do spectral search}	1057.5	1123 ± 0(1)	741	93.8	1	301	"n-Butylamine, 2TMS derivative"	741	93.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VJVMYSNNXQHHFU-UHFFFAOYSA-N"">VJVMYSNNXQHHFU-UHFFFAOYSA-N</a>"	18394-04-2	C10H27NSi2	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	1123 ± 0(1)	"n-Butylamine, 2TMS derivative"	708	75.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VJVMYSNNXQHHFU-UHFFFAOYSA-N"">VJVMYSNNXQHHFU-UHFFFAOYSA-N</a>"	18394-04-2	C10H27NSi2	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON,"	mainlib	1123 ± 0(1)	"Cadaverine, 4TMS derivative"	594	2.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLLJOGZFMDUFGI-UHFFFAOYSA-N"">VLLJOGZFMDUFGI-UHFFFAOYSA-N</a>"	65898-76-2	C17H46N2Si4	"H. IWASE, CENT. RES. LAB., AJINOMOTO CO. INC., KAWASAKI, JPN"	replib		"Dopamine, 4TMS derivative"	577	1.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BRVMRZRSKXNTSK-UHFFFAOYSA-N"">BRVMRZRSKXNTSK-UHFFFAOYSA-N</a>"	55606-74-1	C20H43NO2Si4	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	2063 ± 0(1)	"N'-Phenylethylenediamine,N,N-2TMS derivative"	571	2.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NOQZOZOGULWLKP-UHFFFAOYSA-N"">NOQZOZOGULWLKP-UHFFFAOYSA-N</a>"	17814-46-9	C14H28N2Si2	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	mainlib	
200630_eQC1	85.10	127.43		Unknown	"Pentane, 3-ethyl-2,4-dimethyl-"	1068-87-7	C9H20	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLHAGZNBWKUMRW-UHFFFAOYSA-N"">VLHAGZNBWKUMRW-UHFFFAOYSA-N</a>"	2677	12.4913	XIC(85.10±500ppm)	1.44	162141764	0.071	76	Spectra Search{Unable to do spectral search}	1058.0	838 ± 2(15)	810	21.2	1	302	"Pentane, 3-ethyl-2,4-dimethyl-"	810	21.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLHAGZNBWKUMRW-UHFFFAOYSA-N"">VLHAGZNBWKUMRW-UHFFFAOYSA-N</a>"	1068-87-7	C9H20	Japan AIST/NIMC Database- Spectrum MS-NW-4592	mainlib	838 ± 2(15)	"Heptane, 3,4,5-trimethyl-"	798	14.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LJIIBBYARMPSMT-UHFFFAOYSA-N"">LJIIBBYARMPSMT-UHFFFAOYSA-N</a>"	20278-89-1	C10H22	"NIST Mass Spectrometry Data Center, 1990."	mainlib	945 ± 0(7)	"Pentane, 3-ethyl-3-methyl-"	794	15.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GIEZWIDCIFCQPS-UHFFFAOYSA-N"">GIEZWIDCIFCQPS-UHFFFAOYSA-N</a>"	1067-08-9	C8H18		replib	774 ± 4(30)	"Pentane, 3-ethyl-3-methyl-"	794	15.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GIEZWIDCIFCQPS-UHFFFAOYSA-N"">GIEZWIDCIFCQPS-UHFFFAOYSA-N</a>"	1067-08-9	C8H18	Chemical Concepts	replib	774 ± 4(30)	"Pentane, 3-ethyl-2,4-dimethyl-"	790	13.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLHAGZNBWKUMRW-UHFFFAOYSA-N"">VLHAGZNBWKUMRW-UHFFFAOYSA-N</a>"	1068-87-7	C9H20		replib	838 ± 2(15)
200630_eQC1	85.10	127.14		Unknown	"Pentane, 2,3,3,4-tetramethyl-"	16747-38-9	C9H20	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JLCYYQOQSAMWTA-UHFFFAOYSA-N"">JLCYYQOQSAMWTA-UHFFFAOYSA-N</a>"	1312	12.5686	XIC(85.10±500ppm)	0.15	48213380	0.021	59	Spectra Search{Unable to do spectral search}	1061.2	861 ± 3(16)	741	31.7	1	307	"Pentane, 2,3,3,4-tetramethyl-"	741	31.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JLCYYQOQSAMWTA-UHFFFAOYSA-N"">JLCYYQOQSAMWTA-UHFFFAOYSA-N</a>"	16747-38-9	C9H20		mainlib	861 ± 3(16)	"Pentane, 2,3,3,4-tetramethyl-"	730	28.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JLCYYQOQSAMWTA-UHFFFAOYSA-N"">JLCYYQOQSAMWTA-UHFFFAOYSA-N</a>"	16747-38-9	C9H20	Japan AIST/NIMC Database- Spectrum MS-NW-4581	replib	861 ± 3(16)	"Pentane, 3-ethyl-2,4-dimethyl-"	729	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLHAGZNBWKUMRW-UHFFFAOYSA-N"">VLHAGZNBWKUMRW-UHFFFAOYSA-N</a>"	1068-87-7	C9H20		replib	838 ± 2(15)	"Pentane, 3-ethyl-2,4-dimethyl-"	722	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLHAGZNBWKUMRW-UHFFFAOYSA-N"">VLHAGZNBWKUMRW-UHFFFAOYSA-N</a>"	1068-87-7	C9H20		replib	838 ± 2(15)	"Heptane, 3,4,5-trimethyl-"	717	10.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LJIIBBYARMPSMT-UHFFFAOYSA-N"">LJIIBBYARMPSMT-UHFFFAOYSA-N</a>"	20278-89-1	C10H22	"NIST Mass Spectrometry Data Center, 1990."	mainlib	945 ± 0(7)
200630_eQC1	73.05	206.98		Unknown	"2-Ethylhexanoic acid, TMS derivative"	209981-27-1	C11H24O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PUKDXSRBYWFRKB-UHFFFAOYSA-N"">PUKDXSRBYWFRKB-UHFFFAOYSA-N</a>"	344	12.5924	XIC(73.05±500ppm)	0.31	70600148	0.031	45	Spectra Search{Unable to do spectral search}	1062.2		742	69.0	1	309	"2-Ethylhexanoic acid, TMS derivative"	742	69.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PUKDXSRBYWFRKB-UHFFFAOYSA-N"">PUKDXSRBYWFRKB-UHFFFAOYSA-N</a>"	209981-27-1	C11H24O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib		"Octanoic acid, TMS derivative"	712	19.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GRHSLTISTCPPAT-UHFFFAOYSA-N"">GRHSLTISTCPPAT-UHFFFAOYSA-N</a>"	55494-06-9	C11H24O2Si	NIST Mass Spectrometry Data Center	mainlib	1266 ± 1(7)	"Octanoic acid, TMS derivative"	712	81.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GRHSLTISTCPPAT-UHFFFAOYSA-N"">GRHSLTISTCPPAT-UHFFFAOYSA-N</a>"	55494-06-9	C11H24O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1266 ± 1(7)	"Octanoic acid, TMS derivative"	698	81.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GRHSLTISTCPPAT-UHFFFAOYSA-N"">GRHSLTISTCPPAT-UHFFFAOYSA-N</a>"	55494-06-9	C11H24O2Si	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1266 ± 1(7)	"Valproic acid, TMS"	672	4.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KAWLRPDXEKBPRS-UHFFFAOYSA-N"">KAWLRPDXEKBPRS-UHFFFAOYSA-N</a>"		C11H24O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTREF"	mainlib	
